id,cid,pid,p,ap,v,ciso,u,dt,yoypc,seqpc
18315_13741668_13001_1QFY-2028,18315,13741668,1QFY-2028,1QFY-2028,1738305629.89029,INR,1,E,8.284956670235074,10.445142632861687
18315_13741675_13001_1QFY-2028,18315,13741675,1QFY-2028,1QFY-2028,8094900.0,XXX,6,E,17.619109890588902,5.763099145767586
18315_15182887_13001_4QFY-2019,18315,15182887,4QFY-2019,4QFY-2019,15.07892703388895,XXX,2,A,-92.95525138685025,-84.99381844194235
18315_15321072_13001_4QFY-2022,18315,15321072,4QFY-2022,4QFY-2022,6.107412060301508,INR,1,A,-25.921379980638104,-22.047622865389236
18315_5636_13001_3QFY-2018,18315,5636,3QFY-2018,3QFY-2018,540100000.0,INR,1,A,,-13.384437744563474
18315_2675_13001_4QFY-2018,18315,2675,4QFY-2018,4QFY-2018,20.727078891257996,XXX,9,A,,23.369842431432996
18315_2675_13001_1HFY-2019,18315,2675,1HFY-2019,1HFY-2019,18.47180667433832,XXX,9,A,43.2948484085178,
18315_4251_13001_3QFY-2018,18315,4251,3QFY-2018,3QFY-2018,16.631375158811785,XXX,2,A,,-155.1661952163588
18315_4251_13001_4QFY-2017,18315,4251,4QFY-2017,4QFY-2017,,XXX,2,A,,
18315_190_13001_FY-2017,18315,190,FY-2017,FY-2017,,INR,1,A,,
18315_205_13001_1QFY-2017,18315,205,1QFY-2017,1QFY-2017,,INR,1,A,,
18315_214_13001_4QFY-2022,18315,214,4QFY-2022,4QFY-2022,,INR,1,A,,
18315_214_13001_3QFY-2023,18315,214,3QFY-2023,3QFY-2023,,INR,1,A,,
18315_4384_13001_2QFY-2025,18315,4384,2QFY-2025,2QFY-2025,4445600000.0,INR,1,A,,
18315_4429_13001_3QFY-2018,18315,4429,3QFY-2018,3QFY-2018,-1.500230919357001,XXX,2,A,,-835.5063209978965
18315_2496_13001_1HFY-2025,18315,2496,1HFY-2025,1HFY-2025,38.18668518632476,XXX,2,A,-29.674231327494027,
18315_13741665_13001_FY-2018,18315,13741665,FY-2018,FY-2018,4563600000.0,INR,1,A,,
18315_105_13001_FY-2031_validation,18315,105,FY-2031,,13.018497107808466,,9,E,,
18315_13741667_13001_2QFY-2022,18315,13741667,2QFY-2022,2QFY-2022,-31800000.0,INR,1,A,-511.5384615384615,-298.75
18315_13766604_13001_3QFY-2020,18315,13766604,3QFY-2020,3QFY-2020,495300000.0,INR,1,A,1.350521792510743,16.404230317273797
18315_5640_13001_1HFY-2025,18315,5640,1HFY-2025,1HFY-2025,1795400000.0,INR,1,A,-16.679042138481528,
18315_194_13001_3QFY-2016,18315,194,3QFY-2016,3QFY-2016,,INR,1,A,,
18315_5856_13001_1HFY-2018,18315,5856,1HFY-2018,1HFY-2018,95700000.0,INR,1,A,,
18315_4389_13001_FY-2028,18315,4389,FY-2028,FY-2028,-605729815.3658692,INR,1,E,-1.6988956673989815,-1.6988956673989815
18315_13741632_13001_2QFY-2020,18315,13741632,2QFY-2020,2QFY-2020,925300000.0,INR,1,A,-9.753242953281967,1.7036711365135195
18315_4250_13001_2QFY-2027,18315,4250,2QFY-2027,2QFY-2027,2327433972.766165,INR,1,E,18.44710809167535,18.62854917301188
18315_32_13001_FY-2031_validation,18315,32,FY-2031,,3.199970894196346,,9,E,,
18315_57_13001_FY-2016_validation,18315,57,FY-2016,,,,9,,,
18315_33_13001_FY-2031_validation,18315,33,FY-2031,,21.027113114804706,,9,E,,
18315_58_13001_FY-2032_validation,18315,58,FY-2032,,7.364052232595281,,9,E,,
18315_58_13001_FY-2029_validation,18315,58,FY-2029,,4.851895243181183,,9,E,,
18315_100_13001_FY-2037_validation,18315,100,FY-2037,,4.377433421273243,,9,E,,
18315_42_13001_FY-2029_validation,18315,42,FY-2029,,20.602571799491916,,9,E,,
18315_51_13001_FY-2016_validation,18315,51,FY-2016,,,,9,,,
18315_77_13001_FY-2024_validation,18315,77,FY-2024,,2.5500609822003586,,9,E,,
18315_77_13001_FY-2034_validation,18315,77,FY-2034,,,,9,,,
18315_78_13001_FY-2032_validation,18315,78,FY-2032,,,,9,,,
18315_13741619_13001_4QFY-2026,18315,13741619,4QFY-2026,4QFY-2026,13623886618.596,INR,1,E,11.502120707091711,7.223247300456752
18315_13741621_13001_1HFY-2022,18315,13741621,1HFY-2022,1HFY-2022,2946200000.0,INR,1,A,86.48015697196026,-19.33964846958331
18315_13741625_13001_4QFY-2019,18315,13741625,4QFY-2019,4QFY-2019,216800000.0,INR,1,A,-5.16185476815398,-2.254283137962128
18315_13741670_13001_FY-2026,18315,13741670,FY-2026,FY-2026,24964797310.519566,INR,1,E,8.534103028978452,8.534103028978452
18315_13741699_13001_1HFY-2024,18315,13741699,1HFY-2024,1HFY-2024,240600000.0,INR,1,A,,
18315_13766604_13001_FY-2016,18315,13766604,FY-2016,FY-2016,,INR,1,A,,
18315_15123916_13001_FY-2019,18315,15123916,FY-2019,FY-2019,48.06216755009418,INR,1,A,6.184987915234643,6.184987915234643
18315_15182886_13001_2QFY-2023,18315,15182886,2QFY-2023,2QFY-2023,6.481962589073634,XXX,2,A,-544.7573644299075,-267.27853825992156
18315_15321356_13001_4QFY-2020,18315,15321356,4QFY-2020,4QFY-2020,,INR,1,A,,
18315_15321356_13001_3QFY-2022,18315,15321356,3QFY-2022,3QFY-2022,,INR,1,A,,
18315_5644_13001_FY-2019,18315,5644,FY-2019,FY-2019,14.554088050314466,INR,1,A,-1.1955083045134665,-1.1955083045134665
18315_300098_13001_1HFY-2019,18315,300098,1HFY-2019,1HFY-2019,5713700000.0,INR,1,A,5.895544517755208,
18315_300099_13001_1HFY-2022,18315,300099,1HFY-2022,1HFY-2022,16.995069078497405,XXX,2,A,324.65462467784363,-381.65099100163
18315_300101_13001_FY-2017,18315,300101,FY-2017,FY-2017,,INR,1,A,,
18315_4251_13001_1HFY-2018,18315,4251,1HFY-2018,1HFY-2018,17.418039094966907,XXX,2,A,,
18315_213_13001_FY-2021,18315,213,FY-2021,FY-2021,,INR,1,A,,
18315_214_13001_1HFY-2021,18315,214,1HFY-2021,1HFY-2021,,INR,1,A,,
18315_5645_13001_3QFY-2025,18315,5645,3QFY-2025,3QFY-2025,4.88,INR,1,A,-25.400855750019485,-7.779062823623682
18315_5658_13001_1QFY-2025,18315,5658,1QFY-2025,1QFY-2025,68.960981749528,INR,1,A,3.217520268825923,-9.130434504044484
18315_4250_13001_1QFY-2023,18315,4250,1QFY-2023,1QFY-2023,1535900000.0,INR,1,A,90.98482964436707,-7.442449077979993
18315_205_13001_1QFY-2026,18315,205,1QFY-2026,1QFY-2026,80500000.0,INR,1,A,18.208516886930983,24.420401854714065
18315_5913_13001_3QFY-2025,18315,5913,3QFY-2025,3QFY-2025,28.468700783994738,XXX,2,A,214.26751707974284,90.58865005821168
18315_2497_13001_1QFY-2023,18315,2497,1QFY-2023,1QFY-2023,12.02416139334669,XXX,2,A,242.76083185327462,-7.658741536671698
18315_5654_13001_2QFY-2025,18315,5654,2QFY-2025,2QFY-2025,842700000.0,INR,1,A,-21.943312337902928,-6.179024716098865
18315_4616_13001_3QFY-2023,18315,4616,3QFY-2023,3QFY-2023,325300000.0,INR,1,A,15.888849305308158,-3.3283803863298664
18315_3084_13001_4QFY-2021,18315,3084,4QFY-2021,4QFY-2021,17270000.0,XXX,6,A,10.492642354446577,0.5238649592549476
18315_3084_13001_1QFY-2024,18315,3084,1QFY-2024,1QFY-2024,18700000.0,XXX,6,A,-5.3164556962025316,-8.95813047711782
18315_4616_13001_FY-2023,18315,4616,FY-2023,FY-2023,1328600000.0,INR,1,A,15.169902912621358,15.169902912621358
18315_2658_13001_FY-2023,18315,2658,FY-2023,FY-2023,776400000.0,INR,1,A,19.85180611299784,19.85180611299784
18315_300097_13001_3QFY-2023,18315,300097,3QFY-2023,3QFY-2023,-6.761817997773054,XXX,2,A,-1830.0713786414804,-273.9875262959032
18315_300101_13001_3QFY-2023,18315,300101,3QFY-2023,3QFY-2023,1330700000.0,INR,1,A,-27.61640557006092,2.8282203848234295
18315_300099_13001_FY-2023,18315,300099,FY-2023,FY-2023,13.510256895933988,XXX,2,A,-297.1758871138686,-297.1758871138686
18315_221_13001_2QFY-2025,18315,221,2QFY-2025,2QFY-2025,159602272.72727272,XXX,6,A,0.23188302064736885,0.04016872128094123
18315_190_13001_4QFY-2021,18315,190,4QFY-2021,4QFY-2021,9525100000.0,INR,1,A,46.08152874056806,13.621290199446513
18315_203_13001_3QFY-2022,18315,203,3QFY-2022,3QFY-2022,9124600000.0,INR,1,A,33.379134934440366,11.111652317921116
18315_206_13001_2QFY-2022,18315,206,2QFY-2022,2QFY-2022,44000000.0,INR,1,A,62.36162361623616,47.651006711409394
18315_617227_13001_3QFY-2023,18315,617227,3QFY-2023,3QFY-2023,84450000.0,XXX,59,A,19.957386363636363,-3.540833809251856
18315_5911_13001_1QFY-2022,18315,5911,1QFY-2022,1QFY-2022,,XXX,2,A,,
18315_5913_13001_1QFY-2024,18315,5913,1QFY-2024,1QFY-2024,24.443024534170245,XXX,2,A,18.938941485104976,78.55487286557299
18315_4390_13001_2QFY-2024,18315,4390,2QFY-2024,2QFY-2024,82700000.0,INR,1,A,8.387942332896461,-10.691144708423327
18315_4449_13001_3QFY-2022,18315,4449,3QFY-2022,3QFY-2022,61.07641196013289,XXX,9,A,-12.301570547424301,-7.957315900292844
18315_4434_13001_FY-2023,18315,4434,FY-2023,FY-2023,-8.615841689214278,XXX,2,A,-3091.918006007129,-3091.918006007129
18315_5634_13001_2QFY-2023,18315,5634,2QFY-2023,2QFY-2023,957600000.0,INR,1,A,-37.140606538007084,-21.00965107646622
18315_2503_13001_FY-2023,18315,2503,FY-2023,FY-2023,8.703554287520483,XXX,2,A,285.4873806897208,285.4873806897208
18315_2497_13001_4QFY-2021,18315,2497,4QFY-2021,4QFY-2021,17.259661315891698,XXX,2,A,728.634679531014,-113.54622646026229
18315_300072_13001_FY-2022,18315,300072,FY-2022,FY-2022,10.081251555247812,XXX,2,A,-33790.8420152609,-33790.8420152609
18315_5656_13001_FY-2022,18315,5656,FY-2022,FY-2022,23.67964824120603,INR,1,A,22.303338370857027,22.303338370857027
18315_300097_13001_FY-2022,18315,300097,FY-2022,FY-2022,24.309012108484875,XXX,2,A,2636.238582074998,2636.238582074998
18315_263341_13001_FY-2024,18315,263341,FY-2024,FY-2024,41105600000.00001,INR,1,A,4.0313620683982805,4.0313620683982805
18315_263346_13001_FY-2022,18315,263346,FY-2022,FY-2022,32.7963675846412,XXX,2,A,3555.869246783268,3555.869246783268
18315_5761_13001_FY-2022,18315,5761,FY-2022,FY-2022,22.303338370857013,XXX,2,A,173.5294693731518,173.5294693731518
18315_1207_13001_FY-2024,18315,1207,FY-2024,FY-2024,1433200000.0,INR,1,A,0.013956734124214934,0.013956734124214934
18315_194_13001_2QFY-2023,18315,194,2QFY-2023,2QFY-2023,3586700000.0,INR,1,A,-4.021942734814022,-1.9384295713035868
18315_210_13001_FY-2024,18315,210,FY-2024,FY-2024,4333600000.0,INR,1,A,22.38005139645873,22.38005139645873
18315_208_13001_2QFY-2021,18315,208,2QFY-2021,2QFY-2021,1190400000.0,INR,1,A,47.54586018839861,454.81371087928466
18315_2763_13001_FY-2022,18315,2763,FY-2022,FY-2022,3769800000.0,INR,1,A,22.37623762376238,22.37623762376238
18315_209_13001_4QFY-2020,18315,209,4QFY-2020,4QFY-2020,182000000.0,INR,1,A,-49.76538780016561,-19.397697077059345
18315_209_13001_2QFY-2021,18315,209,2QFY-2021,2QFY-2021,294000000.0,INR,1,A,337.2881355932203,4919.67213114754
18315_5390_13001_FY-2022,18315,5390,FY-2022,FY-2022,1751200000.0,INR,1,A,10.06913890634821,10.06913890634821
18315_4394_13001_FY-2022,18315,4394,FY-2022,FY-2022,1155500000.0,INR,1,A,627.3847558192606,627.3847558192606
18315_5913_13001_FY-2022,18315,5913,FY-2022,FY-2022,24.175548352446164,XXX,2,A,-160.38755750593197,-160.38755750593197
18315_2500_13001_FY-2022,18315,2500,FY-2022,FY-2022,10.17437702250087,XXX,2,A,-90.29720371560757,-90.29720371560757
18315_3941_13001_FY-2022,18315,3941,FY-2022,FY-2022,148400000.0,INR,1,A,40.13220018885741,40.13220018885741
18315_4439_13001_FY-2022,18315,4439,FY-2022,FY-2022,22.376237623762375,XXX,2,A,172.84484881339745,172.84484881339745
18315_4439_13001_2QFY-2023,18315,4439,2QFY-2023,2QFY-2023,-39.84845875667298,XXX,2,A,-7016.713021089201,-15420.052564009096
18315_4438_13001_2QFY-2023,18315,4438,2QFY-2023,2QFY-2023,-28.3007368829298,XXX,2,A,-5391.142656210023,-11928.556652729687
18315_2504_13001_FY-2024,18315,2504,FY-2024,FY-2024,4.81496848635726,XXX,2,A,-146.84158398610901,-146.84158398610901
18315_5598_13001_FY-2024,18315,5598,FY-2024,FY-2024,5484350000.000001,INR,1,A,6.434365781710932,6.434365781710932
18315_5654_13001_4QFY-2023,18315,5654,4QFY-2023,4QFY-2023,1080200000.0,INR,1,A,12.802840434419382,45.34445640473628
18315_194_13001_4QFY-2025,18315,194,4QFY-2025,4QFY-2025,4484100000.0,INR,1,A,1.2509314245715446,1.294388723231228
18315_204_13001_FY-2021,18315,204,FY-2021,FY-2021,4021500000.0,INR,1,A,30.648776842857608,30.648776842857608
18315_220_13001_4QFY-2022,18315,220,4QFY-2022,4QFY-2022,159200000.0,XXX,6,A,0.06285355122564425,0.0
18315_4429_13001_4QFY-2023,18315,4429,4QFY-2023,4QFY-2023,10.419473389971865,XXX,2,A,728.1572376145255,917.8937463606069
18315_4394_13001_FY-2021,18315,4394,FY-2021,FY-2021,-219100000.0,INR,1,A,66.20391793922566,66.20391793922566
18315_4390_13001_4QFY-2025,18315,4390,4QFY-2025,4QFY-2025,124600000.0,INR,1,A,-28.473019517795638,20.97087378640777
18315_4251_13001_4QFY-2024,18315,4251,4QFY-2024,4QFY-2024,14.320832333198142,XXX,2,A,-28.217890499511533,-120.07652357187233
18315_206_13001_FY-2020,18315,206,FY-2020,FY-2020,46400000.0,INR,1,A,90.1639344262295,90.1639344262295
18315_206_13001_3QFY-2024,18315,206,3QFY-2024,3QFY-2024,62900000.0,INR,1,A,857.8313253012049,56.85785536159601
18315_4394_13001_FY-2020,18315,4394,FY-2020,FY-2020,-648300000.0,INR,1,A,-218.97595889153973,-218.97595889153973
18315_5400_13001_FY-2020,18315,5400,FY-2020,FY-2020,3.0,INR,1,A,0.0,0.0
18315_4443_13001_FY-2020,18315,4443,FY-2020,FY-2020,-29.889179514986807,XXX,2,A,-13308.534411746383,-13308.534411746383
18315_2507_13001_FY-2020,18315,2507,FY-2020,FY-2020,1.13500250639791,XXX,2,A,-67.6904806909383,-67.6904806909383
18315_5602_13001_FY-2020,18315,5602,FY-2020,FY-2020,17094099999.999998,INR,1,A,11.80214001674341,11.80214001674341
18315_208_13001_1QFY-2021,18315,208,1QFY-2021,1QFY-2021,-335500000.0,INR,1,A,-141.4658262266716,-150.05968367651448
18315_4438_13001_1QFY-2021,18315,4438,1QFY-2021,1QFY-2021,-107.1435311880721,XXX,2,A,-11660.536364339709,-8309.11479116771
18315_3982_13001_1QFY-2021,18315,3982,1QFY-2021,1QFY-2021,252200000.0,INR,1,A,-2.3237800154918666,-11.009174311926607
18315_13799003_13001_1QFY-2025,18315,13799003,1QFY-2025,1QFY-2025,5760000.0,XXX,6,A,23.870967741935484,7.663551401869159
18315_13741629_13001_1QFY-2026,18315,13741629,1QFY-2026,1QFY-2026,1094100000.0,INR,1,A,9.333466573398622,202.321083172147
18315_13741721_13001_FY-2023,18315,13741721,FY-2023,FY-2023,-1851200000.0,INR,1,A,-198.14784989531324,-198.14784989531324
18315_13799003_13001_2QFY-2022,18315,13799003,2QFY-2022,2QFY-2022,4530000.0,XXX,6,A,0.4434589800443459,73.5632183908046
18315_13741769_13001_1QFY-2024,18315,13741769,1QFY-2024,1QFY-2024,6654100000.0,INR,1,A,3.572206829997198,-14.490406980479845
18315_13741629_13001_1QFY-2022,18315,13741629,1QFY-2022,1QFY-2022,414600000.0,INR,1,A,225.86520947176686,-68.3921628421133
18315_13741769_13001_2QFY-2025,18315,13741769,2QFY-2025,2QFY-2025,7359100000.0,INR,1,A,8.341553183658448,9.775052955040426
18315_13799003_13001_3QFY-2022,18315,13799003,3QFY-2022,3QFY-2022,4420000.0,XXX,6,A,28.115942028985508,-2.4282560706401766
18315_15123880_13001_2QFY-2022,18315,15123880,2QFY-2022,2QFY-2022,49200000.0,XXX,59,A,0.0,0.0
18315_13741628_13001_2QFY-2024,18315,13741628,2QFY-2024,2QFY-2024,1079600000.0,INR,1,A,54.53764672201547,0.4092261904761905
18315_13741619_13001_3QFY-2023,18315,13741619,3QFY-2023,3QFY-2023,10911300000.0,INR,1,A,2.1437330911882273,1.2405359263657958
18315_13741682_13001_FY-2023,18315,13741682,FY-2023,FY-2023,8.99842653106827,INR,1,A,-18.196122444833904,-18.196122444833904
18315_13741640_13001_FY-2023,18315,13741640,FY-2023,FY-2023,341300000.0,INR,1,A,214.85239852398524,214.85239852398524
18315_13741686_13001_FY-2023,18315,13741686,FY-2023,FY-2023,1328600000.0,INR,1,A,15.169902912621358,15.169902912621358
18315_13741702_13001_FY-2024,18315,13741702,FY-2024,FY-2024,2780300000.0,INR,1,A,33.559110342508525,33.559110342508525
18315_13799002_13001_4QFY-2020,18315,13799002,4QFY-2020,4QFY-2020,10560000.0,XXX,6,A,-6.960352422907488,-9.278350515463918
18315_13741635_13001_4QFY-2020,18315,13741635,4QFY-2020,4QFY-2020,469200000.0,INR,1,A,-21.96906702145352,-18.569940992710865
18315_13741624_13001_4QFY-2020,18315,13741624,4QFY-2020,4QFY-2020,1416200000.0,INR,1,A,-2.7735823149800907,-6.249172514232755
18315_13741624_13001_FY-2024,18315,13741624,FY-2024,FY-2024,8660900000.0,INR,1,A,-17.934942247742498,-17.934942247742498
18315_15123882_13001_2QFY-2021,18315,15123882,2QFY-2021,2QFY-2021,73000000.0,XXX,59,A,7.352941176470589,0.0
18315_13741671_13001_4QFY-2020,18315,13741671,4QFY-2020,4QFY-2020,1402000000.0,INR,1,A,-29.373835071281047,-16.218477351499942
18315_13741645_13001_FY-2022,18315,13741645,FY-2022,FY-2022,5133000000.0,INR,1,A,18.91027868510668,18.91027868510668
18315_13741635_13001_2QFY-2021,18315,13741635,2QFY-2021,2QFY-2021,615400000.0,INR,1,A,24.222850222042794,209.8690835850957
18315_13741619_13001_FY-2024,18315,13741619,FY-2024,FY-2024,44740300000.0,INR,1,A,2.101813584425128,2.101813584425128
18315_13741622_13001_2HFY-2022,18315,13741622,2HFY-2022,2HFY-2022,-157300000.0,INR,1,A,-243.91582799634034,73.20729006983478
18315_13741619_13001_2QFY-2023,18315,13741619,2QFY-2023,2QFY-2023,10777600000.0,INR,1,A,10.704124081968056,6.897304159806391
18315_13741637_13001_2HFY-2022,18315,13741637,2HFY-2022,2HFY-2022,13.67,INR,1,A,-11.635423400129287,36.56343656343656
18315_13799004_13001_2QFY-2023,18315,13799004,2QFY-2023,2QFY-2023,18950000.0,XXX,6,A,7.915717539863326,-4.050632911392405
18315_13741621_13001_FY-2024,18315,13741621,FY-2024,FY-2024,8948700000.0,INR,1,A,1.4522821576763485,1.4522821576763485
18315_13741632_13001_FY-2021,18315,13741632,FY-2021,FY-2021,2855800000.0,INR,1,A,-22.764029749830968,-22.764029749830968
18315_13741683_13001_4QFY-2022,18315,13741683,4QFY-2022,4QFY-2022,159200000.0,XXX,6,A,0.06285355122564425,0.0
18315_13741675_13001_4QFY-2023,18315,13741675,4QFY-2023,4QFY-2023,6940000.0,XXX,6,A,-11.59235668789809,7.098765432098765
18315_13741665_13001_4QFY-2023,18315,13741665,4QFY-2023,4QFY-2023,1759400000.0,INR,1,A,6.026274557068819,32.2161268505298
18315_13741710_13001_4QFY-2023,18315,13741710,4QFY-2023,4QFY-2023,1416200000.0,INR,1,A,6.225622562256264,40.85935945892182
18315_13741622_13001_4QFY-2022,18315,13741622,4QFY-2022,4QFY-2022,65100000.0,INR,1,A,-39.44186046511628,129.27158273381295
18315_13798997_13001_FY-2021,18315,13798997,FY-2021,FY-2021,78.10591717125425,XXX,2,A,-619.5674575866235,-619.5674575866235
18315_13741710_13001_4QFY-2025,18315,13741710,4QFY-2025,4QFY-2025,949300000.0,INR,1,A,-27.473450989380392,-16.501011522561353
18315_15123881_13001_4QFY-2022,18315,15123881,4QFY-2022,4QFY-2022,21200000.0,XXX,59,A,-10.92436974789916,0.0
18315_13741627_13001_4QFY-2022,18315,13741627,4QFY-2022,4QFY-2022,14700000.0,INR,1,A,-63.970588235294116,-45.75645756457565
18315_13741685_13001_FY-2021,18315,13741685,FY-2021,FY-2021,4127400000.0,INR,1,A,32.09793566970715,32.09793566970715
18315_13741645_13001_FY-2021,18315,13741645,FY-2021,FY-2021,4316700000.0,INR,1,A,8.817968690917342,8.817968690917342
18315_13766601_13001_4QFY-2025,18315,13766601,4QFY-2025,4QFY-2025,4484100000.0,INR,1,A,1.2509314245715446,1.294388723231228
18315_13741674_13001_4QFY-2025,18315,13741674,4QFY-2025,4QFY-2025,6460000.0,XXX,6,A,5.728314238952537,10.051107325383304
18315_13741626_13001_4QFY-2025,18315,13741626,4QFY-2025,4QFY-2025,59900000.0,INR,1,A,13.23251417769376,-18.944519621109606
18315_13741680_13001_FY-2021,18315,13741680,FY-2021,FY-2021,4624883636.363636,INR,1,A,-13.182166955106805,-13.182166955106805
18315_13799003_13001_3QFY-2024,18315,13799003,3QFY-2024,3QFY-2024,5510000.0,XXX,6,A,9.980039920159681,8.03921568627451
18315_13741644_13001_FY-2020,18315,13741644,FY-2020,FY-2020,5127200000.0,INR,1,A,26.347954657466733,26.347954657466733
18315_13741625_13001_FY-2025,18315,13741625,FY-2025,FY-2025,1654000000.0,INR,1,A,12.097594035920027,12.097594035920027
18315_13741626_13001_4QFY-2024,18315,13741626,4QFY-2024,4QFY-2024,52900000.0,INR,1,A,-26.933701657458563,6.2248995983935735
18315_13799002_13001_3QFY-2024,18315,13799002,3QFY-2024,3QFY-2024,16420000.0,XXX,6,A,6.003873466752744,10.127431254191817
18315_13741621_13001_3QFY-2024,18315,13741621,3QFY-2024,3QFY-2024,2458200000.0,INR,1,A,8.909662841699525,0.23241590214067276
18315_14740865_13001_4QFY-2024,18315,14740865,4QFY-2024,4QFY-2024,142500000.0,INR,1,A,24.237140366172625,11.76470588235294
18315_13741737_13001_3QFY-2024,18315,13741737,3QFY-2024,3QFY-2024,6.543259999999826,INR,1,A,40.11263383297272,-3.4920250972741265
18315_13741678_13001_4QFY-2024,18315,13741678,4QFY-2024,4QFY-2024,352.208672086721,INR,1,A,-3.5691895107367166,-2.1308496122353056
18315_13741678_13001_FY-2025,18315,13741678,FY-2025,FY-2025,352.156598042524,INR,1,A,-1.8194819388115797,-1.8194819388115797
18315_13741665_13001_4QFY-2024,18315,13741665,4QFY-2024,4QFY-2024,1730200000.0,INR,1,A,-1.6596567011481187,-3.2164233372489788
18315_13798998_13001_FY-2020,18315,13798998,FY-2020,FY-2020,97.66178128184458,XXX,2,A,-1579.5665526666057,-1579.5665526666057
18315_13741683_13001_FY-2020,18315,13741683,FY-2020,FY-2020,159000000.0,XXX,6,A,-0.0727705742259926,-0.0727705742259926
18315_13741621_13001_FY-2025,18315,13741621,FY-2025,FY-2025,9906100000.0,INR,1,A,10.698760713846704,10.698760713846704
18315_13741621_13001_FY-2020,18315,13741621,FY-2020,FY-2020,4490100000.0,INR,1,A,14.815761884061676,14.815761884061676
18315_13741689_13001_FY-2020,18315,13741689,FY-2020,FY-2020,-900700000.0,INR,1,A,65.47190063635666,65.47190063635666
18315_13741628_13001_4QFY-2024,18315,13741628,4QFY-2024,4QFY-2024,1024400000.0,INR,1,A,-5.16571005369376,-1.6796237642768022
18315_13741620_13001_3QFY-2024,18315,13741620,3QFY-2024,3QFY-2024,2648100000.0,INR,1,A,0.22329876617969874,11.597623161532303
18315_13741632_13001_FY-2020,18315,13741632,FY-2020,FY-2020,3697500000.0,INR,1,A,-7.270401765561518,-7.270401765561518
18315_13741769_13001_FY-2020,18315,13741769,FY-2020,FY-2020,16655000000.0,INR,1,A,-5.50461838730908,-5.50461838730908
18315_15123881_13001_3QFY-2024,18315,15123881,3QFY-2024,3QFY-2024,20300000.0,XXX,59,A,-22.813688212927758,-13.247863247863249
18315_13741689_13001_FY-2025,18315,13741689,FY-2025,FY-2025,-3720500000.0,INR,1,A,-25.201911428186836,-25.201911428186836
18315_13741651_13001_FY-2025,18315,13741651,FY-2025,FY-2025,159300000.0,INR,1,A,0.0,0.0
18315_13741729_13001_FY-2025,18315,13741729,FY-2025,FY-2025,2804800000.0,INR,1,A,-5.705160531181711,-5.705160531181711
